01/02/2013 11:27,Bullish
01/02/2013 11:33,Neutral
01/02/2013 11:33,Neutral
01/02/2013 11:35,Bearish
01/02/2013 11:36,Neutral
01/02/2013 11:38,Neutral
01/02/2013 11:43,Bearish
01/02/2013 11:44,Neutral
01/02/2013 12:01,Bullish
01/02/2013 12:03,Bearish
01/02/2013 12:04,Neutral
01/02/2013 12:09,Neutral
01/02/2013 12:10,Neutral
01/02/2013 12:12,Neutral
01/02/2013 12:13,Bearish
01/02/2013 12:13,Bearish
01/02/2013 12:14,Bearish
01/02/2013 12:15,Neutral
01/02/2013 12:16,Bearish
01/02/2013 12:32,Neutral
01/02/2013 12:37,Neutral
01/02/2013 12:37,Bearish
01/02/2013 12:46,Neutral
01/02/2013 12:49,Neutral
01/02/2013 13:02,Neutral
01/02/2013 13:14,Neutral
01/02/2013 13:15,Bullish
01/02/2013 13:31,Bearish
01/02/2013 13:31,Bullish
01/02/2013 13:38,Bearish
01/02/2013 13:40,Bullish
01/02/2013 13:41,Neutral
01/02/2013 13:43,Bearish
01/02/2013 13:43,Bearish
01/02/2013 13:46,Neutral
01/02/2013 13:51,Neutral
01/02/2013 13:58,Neutral
01/02/2013 13:59,Neutral
01/02/2013 14:01,Neutral
01/02/2013 14:02,Bullish
01/02/2013 14:02,Bearish
01/02/2013 14:11,Neutral
01/02/2013 14:11,Neutral
01/02/2013 14:12,Bearish
01/02/2013 14:25,Neutral
01/02/2013 14:32,Neutral
01/02/2013 14:37,Neutral
01/02/2013 14:50,Neutral
01/02/2013 14:57,Neutral
01/02/2013 15:08,Bearish
01/02/2013 15:13,Bearish
01/02/2013 15:21,Bullish
01/02/2013 15:42,Neutral
01/02/2013 16:46,Neutral
01/02/2013 16:57,Neutral
01/02/2013 17:09,Neutral
01/02/2013 17:14,Bearish
01/02/2013 17:40,Bearish
01/02/2013 17:44,Bearish
01/02/2013 17:48,Bearish
01/02/2013 17:48,Neutral
01/02/2013 19:23,Neutral
01/02/2013 19:51,Bearish
01/02/2013 20:26,Bearish
01/02/2013 20:26,Bearish
01/02/2013 20:28,Bearish
01/02/2013 20:38,Neutral
01/02/2013 20:40,Bearish
01/02/2013 22:00,Neutral
01/02/2013 22:11,Neutral
01/02/2013 22:37,Neutral
01/02/2013 23:09,Bullish
01/02/2013 23:12,Neutral
01/02/2013 23:47,Neutral
01/03/2013 00:29,Bearish
01/03/2013 03:59,Neutral
01/03/2013 04:35,Neutral
01/03/2013 04:56,Neutral
01/03/2013 04:59,Bullish
01/03/2013 05:58,Neutral
01/03/2013 06:29,Neutral
01/03/2013 06:42,Bearish
01/03/2013 07:01,Neutral
01/03/2013 07:17,Bearish
01/03/2013 07:20,Neutral
01/03/2013 07:24,Neutral
01/03/2013 07:28,Neutral
01/03/2013 07:29,Neutral
01/03/2013 07:38,Neutral
01/03/2013 07:38,Neutral
01/03/2013 07:39,Bearish
01/03/2013 07:39,Neutral
01/03/2013 07:52,Bearish
01/03/2013 07:52,Neutral
01/03/2013 08:03,Bearish
01/03/2013 08:04,Neutral
01/03/2013 08:07,Neutral
01/03/2013 08:13,Neutral
01/03/2013 08:16,Neutral
01/03/2013 08:17,Bearish
01/03/2013 08:17,Bullish
01/03/2013 08:17,Neutral
01/03/2013 08:21,Neutral
01/03/2013 08:24,Neutral
01/03/2013 08:27,Neutral
01/03/2013 08:34,Neutral
01/03/2013 08:43,Neutral
01/03/2013 08:54,Bearish
01/03/2013 09:10,Neutral
01/03/2013 09:35,Neutral
01/03/2013 09:41,Bearish
01/03/2013 09:45,Bullish
01/03/2013 09:46,Neutral
01/03/2013 09:47,Bullish
01/03/2013 09:49,Neutral
01/03/2013 09:50,Neutral
01/03/2013 10:00,Neutral
01/03/2013 10:02,Neutral
01/03/2013 10:04,Neutral
01/03/2013 10:05,Bearish
01/03/2013 10:06,Bearish
01/03/2013 10:06,Bearish
01/03/2013 10:09,Bullish
01/03/2013 10:11,Bullish
01/03/2013 10:11,Neutral
01/03/2013 10:13,Bullish
01/03/2013 10:17,Neutral
01/03/2013 10:31,Bullish
01/03/2013 10:36,Neutral
01/03/2013 10:39,Neutral
01/03/2013 10:40,Neutral
01/03/2013 10:59,Neutral
01/03/2013 11:06,Neutral
01/03/2013 11:17,Neutral
01/03/2013 11:22,Bearish
01/03/2013 11:27,Neutral
01/03/2013 11:34,Bullish
01/03/2013 11:34,Bullish
01/03/2013 11:34,Bearish
01/03/2013 11:36,Neutral
01/03/2013 11:36,Neutral
01/03/2013 11:58,Neutral
01/03/2013 12:07,Neutral
01/03/2013 12:08,Bullish
01/03/2013 12:09,Neutral
01/03/2013 12:10,Bullish
01/03/2013 12:16,Neutral
01/03/2013 12:17,Bullish
01/03/2013 12:29,Neutral
01/03/2013 12:38,Neutral
01/03/2013 12:43,Neutral
01/03/2013 12:48,Neutral
01/03/2013 13:18,Neutral
01/03/2013 13:22,Neutral
01/03/2013 13:24,Bullish
01/03/2013 13:28,Neutral
01/03/2013 13:34,Neutral
01/03/2013 13:40,Neutral
01/03/2013 13:52,Neutral
01/03/2013 13:59,Bullish
01/03/2013 14:00,Bullish
01/03/2013 14:05,Neutral
01/03/2013 14:44,Bearish
01/03/2013 14:46,Neutral
01/03/2013 14:55,Neutral
01/03/2013 15:22,Neutral
01/03/2013 15:45,Bearish
01/03/2013 15:51,Bearish
01/03/2013 15:55,Bullish
01/03/2013 16:05,Neutral
01/03/2013 16:12,Neutral
01/03/2013 16:13,Bearish
01/03/2013 16:18,Bearish
01/03/2013 16:53,Bearish
01/03/2013 17:03,Bullish
01/03/2013 17:08,Neutral
01/03/2013 17:26,Bearish
01/03/2013 17:46,Neutral
01/03/2013 19:32,Neutral
01/04/2013 05:16,Neutral
01/04/2013 05:19,Bullish
01/04/2013 05:27,Bullish
01/04/2013 05:51,Neutral
01/04/2013 05:52,Bullish
01/04/2013 06:22,Neutral
01/04/2013 06:32,Bullish
01/04/2013 06:36,Bearish
01/04/2013 06:46,Neutral
01/04/2013 06:48,Neutral
01/04/2013 06:50,Bearish
01/04/2013 07:06,Bearish
01/04/2013 07:18,Bearish
01/04/2013 07:44,Neutral
01/04/2013 07:45,Bullish
01/04/2013 07:52,Bearish
01/04/2013 07:59,Bearish
01/04/2013 08:25,Neutral
01/04/2013 08:30,Neutral
01/04/2013 08:32,Neutral
01/04/2013 08:36,Neutral
01/04/2013 08:37,Neutral
01/04/2013 08:45,Neutral
01/04/2013 08:48,Neutral
01/04/2013 08:49,Neutral
01/04/2013 08:54,Neutral
01/04/2013 09:17,Neutral
01/04/2013 09:20,Bullish
01/04/2013 09:21,Neutral
01/04/2013 09:22,Bullish
01/04/2013 09:24,Bearish
01/04/2013 09:28,Neutral
01/04/2013 09:40,Bearish
01/04/2013 10:45,Bullish
01/04/2013 10:52,Neutral
01/04/2013 11:03,Bearish
01/04/2013 11:17,Bearish
01/04/2013 11:19,Neutral
01/04/2013 11:29,Neutral
01/04/2013 11:44,Bearish
01/04/2013 11:51,Bearish
01/04/2013 11:56,Bearish
01/04/2013 12:10,Neutral
01/04/2013 12:22,Neutral
01/04/2013 12:26,Neutral
01/04/2013 12:26,Neutral
01/04/2013 12:32,Neutral
01/04/2013 12:47,Bearish
01/04/2013 12:56,Bearish
01/04/2013 12:57,Neutral
01/04/2013 13:02,Neutral
01/04/2013 13:08,Neutral
01/04/2013 13:08,Bearish
01/04/2013 13:13,Neutral
01/04/2013 13:13,Neutral
01/04/2013 13:17,Neutral
01/04/2013 13:26,Neutral
01/04/2013 13:29,Bearish
01/04/2013 13:30,Neutral
01/04/2013 13:31,Neutral
01/04/2013 13:32,Neutral
01/04/2013 13:34,Neutral
01/04/2013 13:34,Neutral
01/04/2013 13:35,Neutral
01/04/2013 13:36,Neutral
01/04/2013 13:38,Bearish
01/04/2013 13:40,Neutral
01/04/2013 13:40,Bearish
01/04/2013 13:41,Neutral
01/04/2013 13:42,Bearish
01/04/2013 13:44,Neutral
01/04/2013 13:47,Neutral
01/04/2013 13:47,Neutral
01/04/2013 13:50,Neutral
01/04/2013 13:51,Neutral
01/04/2013 13:53,Neutral
01/04/2013 13:53,Bearish
01/04/2013 13:54,Neutral
01/04/2013 13:55,Bearish
01/04/2013 13:56,Bearish
01/04/2013 13:57,Bearish
01/04/2013 13:57,Bearish
01/04/2013 13:58,Bearish
01/04/2013 13:58,Neutral
01/04/2013 13:59,Neutral
01/04/2013 14:00,Neutral
01/04/2013 14:00,Bullish
01/04/2013 14:01,Neutral
01/04/2013 14:02,Neutral
01/04/2013 14:02,Neutral
01/04/2013 14:08,Bullish
01/04/2013 14:09,Bearish
01/04/2013 14:10,Bearish
01/04/2013 14:13,Neutral
01/04/2013 14:14,Bearish
01/04/2013 14:14,Neutral
01/04/2013 14:14,Neutral
01/04/2013 14:15,Neutral
01/04/2013 14:19,Neutral
01/04/2013 14:19,Bearish
01/04/2013 14:21,Bullish
01/04/2013 14:24,Neutral
01/04/2013 14:25,Bearish
01/04/2013 14:27,Bearish
01/04/2013 14:28,Bullish
01/04/2013 14:31,Bullish
01/04/2013 14:33,Neutral
01/04/2013 14:43,Neutral
01/04/2013 14:46,Neutral
01/04/2013 14:49,Bearish
01/04/2013 15:04,Neutral
01/04/2013 15:28,Neutral
01/04/2013 15:38,Neutral
01/04/2013 15:46,Neutral
01/04/2013 15:48,Neutral
01/04/2013 15:53,Bullish
01/04/2013 15:58,Bearish
01/04/2013 16:57,Neutral
01/04/2013 17:09,Bearish
01/04/2013 17:13,Neutral
01/04/2013 18:22,Neutral
01/04/2013 18:27,Neutral
01/04/2013 18:43,Bearish
01/04/2013 19:10,Bearish
01/04/2013 20:30,Bullish
01/04/2013 21:00,Neutral
01/04/2013 21:01,Neutral
01/04/2013 23:01,Bearish
01/04/2013 23:49,Bearish
01/05/2013 00:20,Bearish
01/05/2013 06:25,Bullish
01/05/2013 06:32,Neutral
01/05/2013 07:50,Bearish
01/05/2013 08:48,Bearish
01/05/2013 08:50,Neutral
01/05/2013 09:03,Neutral
01/05/2013 09:34,Bearish
01/05/2013 09:37,Neutral
01/05/2013 09:41,Bearish
01/05/2013 09:59,Neutral
01/05/2013 10:40,Bearish
01/05/2013 10:46,Bullish
01/05/2013 10:47,Neutral
01/05/2013 10:50,Neutral
01/05/2013 10:51,Neutral
01/05/2013 10:55,Neutral
01/05/2013 10:55,Neutral
01/05/2013 10:59,Bullish
01/05/2013 11:03,Bullish
01/05/2013 12:19,Neutral
01/05/2013 12:48,Neutral
01/05/2013 13:21,Bearish
01/05/2013 13:36,Neutral
01/05/2013 14:20,Neutral
01/05/2013 14:30,Neutral
01/05/2013 14:34,Bearish
01/05/2013 14:35,Bearish
01/05/2013 14:48,Neutral
01/05/2013 15:44,Neutral
01/05/2013 17:13,Bullish
01/05/2013 17:16,Neutral
01/05/2013 17:28,Bullish
01/05/2013 18:07,Bullish
01/05/2013 19:41,Neutral
01/05/2013 21:19,Neutral
01/05/2013 22:30,Neutral
01/05/2013 22:35,Bearish
01/06/2013 03:17,Bullish
01/06/2013 06:26,Neutral
01/06/2013 08:15,Neutral
01/06/2013 08:18,Bearish
01/06/2013 08:22,Bearish
01/06/2013 08:23,Neutral
01/06/2013 08:26,Neutral
01/06/2013 08:28,Bearish
01/06/2013 08:31,Bearish
01/06/2013 08:33,Neutral
01/06/2013 08:34,Neutral
01/06/2013 08:40,Neutral
01/06/2013 08:41,Bearish
01/06/2013 08:59,Neutral
01/06/2013 09:02,Neutral
01/06/2013 09:04,Bullish
01/06/2013 09:17,Bullish
01/06/2013 10:18,Neutral
01/06/2013 10:57,Bearish
01/06/2013 10:59,Bullish
01/06/2013 11:00,Bearish
01/06/2013 11:04,Bearish
01/06/2013 11:10,Bearish
01/06/2013 11:35,Neutral
01/06/2013 12:31,Neutral
01/06/2013 12:33,Bearish
01/06/2013 12:41,Bullish
01/06/2013 12:47,Bullish
01/06/2013 12:48,Neutral
01/06/2013 13:27,Neutral
01/06/2013 15:27,Neutral
01/06/2013 15:30,Neutral
01/06/2013 16:07,Neutral
01/06/2013 16:53,Bearish
01/06/2013 17:40,Bullish
01/06/2013 17:50,Neutral
01/06/2013 18:10,Neutral
01/06/2013 18:15,Neutral
01/06/2013 19:46,Bullish
01/06/2013 19:53,Bullish
01/06/2013 20:55,Bearish
01/06/2013 21:28,Neutral
01/06/2013 21:33,Bullish
01/06/2013 21:39,Neutral
01/06/2013 22:04,Neutral
01/06/2013 23:25,Neutral
01/07/2013 02:46,Neutral
01/07/2013 04:06,Bullish
01/07/2013 05:14,Neutral
01/07/2013 05:21,Bearish
01/07/2013 05:28,Neutral
01/07/2013 05:32,Neutral
01/07/2013 05:33,Neutral
01/07/2013 05:33,Neutral
01/07/2013 05:35,Neutral
01/07/2013 05:36,Neutral
01/07/2013 05:37,Bullish
01/07/2013 05:39,Neutral
01/07/2013 05:40,Neutral
01/07/2013 05:40,Neutral
01/07/2013 05:41,Neutral
01/07/2013 05:46,Bearish
01/07/2013 05:48,Neutral
01/07/2013 05:50,Neutral
01/07/2013 05:50,Neutral
01/07/2013 05:54,Neutral
01/07/2013 05:58,Neutral
01/07/2013 05:58,Neutral
01/07/2013 06:00,Neutral
01/07/2013 06:11,Neutral
01/07/2013 06:12,Neutral
01/07/2013 06:12,Neutral
01/07/2013 06:16,Neutral
01/07/2013 06:19,Neutral
01/07/2013 06:19,Neutral
01/07/2013 06:26,Neutral
01/07/2013 06:30,Bearish
01/07/2013 06:42,Neutral
01/07/2013 06:43,Neutral
01/07/2013 06:43,Neutral
01/07/2013 06:46,Neutral
01/07/2013 06:46,Neutral
01/07/2013 06:47,Neutral
01/07/2013 06:49,Neutral
01/07/2013 06:55,Neutral
01/07/2013 06:59,Neutral
01/07/2013 07:01,Neutral
01/07/2013 07:04,Neutral
01/07/2013 07:05,Neutral
01/07/2013 07:13,Neutral
01/07/2013 07:20,Bearish
01/07/2013 07:21,Neutral
01/07/2013 07:21,Bearish
01/07/2013 07:25,Bearish
01/07/2013 07:26,Bearish
01/07/2013 07:30,Bearish
01/07/2013 07:32,Neutral
01/07/2013 07:36,Bearish
01/07/2013 07:38,Neutral
01/07/2013 07:39,Neutral
01/07/2013 07:41,Neutral
01/07/2013 07:41,Bearish
01/07/2013 07:41,Bearish
01/07/2013 07:43,Neutral
01/07/2013 07:46,Bearish
01/07/2013 07:46,Bearish
01/07/2013 07:47,Neutral
01/07/2013 07:48,Bearish
01/07/2013 07:48,Neutral
01/07/2013 07:49,Bearish
01/07/2013 07:49,Neutral
01/07/2013 07:50,Neutral
01/07/2013 07:50,Neutral
01/07/2013 07:57,Neutral
01/07/2013 08:01,Bearish
01/07/2013 08:02,Neutral
01/07/2013 08:04,Neutral
01/07/2013 08:11,Neutral
01/07/2013 08:16,Neutral
01/07/2013 08:18,Neutral
01/07/2013 08:20,Neutral
01/07/2013 08:21,Neutral
01/07/2013 08:24,Neutral
01/07/2013 08:25,Neutral
01/07/2013 08:26,Neutral
01/07/2013 08:27,Neutral
01/07/2013 08:34,Bullish
01/07/2013 08:34,Neutral
01/07/2013 08:36,Neutral
01/07/2013 08:36,Bearish
01/07/2013 08:42,Bearish
01/07/2013 08:43,Bearish
01/07/2013 08:43,Neutral
01/07/2013 08:44,Bearish
01/07/2013 08:45,Neutral
01/07/2013 08:46,Bearish
01/07/2013 08:48,Neutral
01/07/2013 08:49,Neutral
01/07/2013 08:49,Neutral
01/07/2013 09:00,Neutral
01/07/2013 09:02,Bearish
01/07/2013 09:11,Neutral
01/07/2013 09:14,Bearish
01/07/2013 09:16,Neutral
01/07/2013 09:19,Neutral
01/07/2013 09:20,Neutral
01/07/2013 09:24,Neutral
01/07/2013 09:25,Bearish
01/07/2013 09:32,Bullish
01/07/2013 10:02,Neutral
01/07/2013 10:04,Bearish
01/07/2013 10:06,Bearish
01/07/2013 10:08,Neutral
01/07/2013 10:14,Bearish
01/07/2013 10:15,Bullish
01/07/2013 10:15,Bullish
01/07/2013 10:18,Neutral
01/07/2013 10:33,Bullish
01/07/2013 10:34,Neutral
01/07/2013 10:38,Neutral
01/07/2013 10:39,Bearish
01/07/2013 10:40,Neutral
01/07/2013 10:41,Neutral
01/07/2013 10:52,Bearish
01/07/2013 11:06,Neutral
01/07/2013 11:07,Neutral
01/07/2013 11:07,Neutral
01/07/2013 11:19,Neutral
01/07/2013 11:28,Bearish
01/07/2013 11:40,Neutral
01/07/2013 11:41,Bearish
01/07/2013 12:00,Neutral
01/07/2013 12:12,Neutral
01/07/2013 12:21,Neutral
01/07/2013 12:29,Neutral
01/07/2013 12:32,Bearish
01/07/2013 12:34,Neutral
01/07/2013 12:41,Bullish
01/07/2013 12:50,Neutral
01/07/2013 12:51,Neutral
01/07/2013 13:02,Neutral
01/07/2013 13:20,Bearish
01/07/2013 13:22,Bearish
01/07/2013 13:23,Neutral
01/07/2013 13:25,Neutral
01/07/2013 13:26,Neutral
01/07/2013 13:32,Neutral
01/07/2013 13:37,Neutral
01/07/2013 13:44,Neutral
01/07/2013 13:48,Bullish
01/07/2013 13:50,Bullish
01/07/2013 13:55,Neutral
01/07/2013 13:57,Bearish
01/07/2013 13:59,Neutral
01/07/2013 14:01,Neutral
01/07/2013 14:02,Bearish
01/07/2013 14:02,Bearish
01/07/2013 14:03,Bearish
01/07/2013 14:04,Neutral
01/07/2013 14:11,Bearish
01/07/2013 14:18,Bullish
01/07/2013 14:29,Neutral
01/07/2013 14:43,Bullish
01/07/2013 15:06,Bearish
01/07/2013 15:29,Bearish
01/07/2013 15:39,Bearish
01/07/2013 15:41,Bearish
01/07/2013 15:55,Neutral
01/07/2013 16:18,Neutral
01/07/2013 16:29,Neutral
01/07/2013 16:58,Neutral
01/07/2013 17:00,Neutral
01/07/2013 17:00,Neutral
01/07/2013 17:23,Bearish
01/07/2013 17:36,Neutral
01/07/2013 17:37,Bearish
01/07/2013 17:39,Bearish
01/07/2013 17:56,Bearish
01/07/2013 18:17,Bearish
01/07/2013 19:03,Neutral
01/07/2013 19:53,Neutral
01/07/2013 19:55,Neutral
01/07/2013 19:57,Neutral
01/07/2013 20:02,Bearish
01/07/2013 21:21,Neutral
01/07/2013 21:23,Neutral
01/07/2013 21:29,Neutral
01/07/2013 21:33,Bearish
01/07/2013 21:35,Bearish
01/07/2013 21:43,Neutral
01/07/2013 21:53,Bearish
01/07/2013 22:26,Bearish
01/07/2013 22:31,Neutral
01/07/2013 22:35,Neutral
01/07/2013 23:52,Neutral
01/08/2013 00:04,Neutral
01/08/2013 02:01,Neutral
01/08/2013 05:24,Bullish
01/08/2013 05:40,Neutral
01/08/2013 05:43,Bearish
01/08/2013 05:43,Neutral
01/08/2013 06:04,Bullish
01/08/2013 06:09,Bearish
01/08/2013 06:21,Neutral
01/08/2013 06:50,Bearish
01/08/2013 06:56,Bearish
01/08/2013 06:58,Bearish
01/08/2013 06:59,Bearish
01/08/2013 07:00,Bullish
01/08/2013 07:02,Neutral
01/08/2013 07:03,Bearish
01/08/2013 07:04,Bearish
01/08/2013 07:07,Bearish
01/08/2013 07:07,Bearish
01/08/2013 07:10,Neutral
01/08/2013 07:15,Bearish
01/08/2013 07:19,Neutral
01/08/2013 07:35,Bearish
01/08/2013 07:38,Bullish
01/08/2013 07:42,Neutral
01/08/2013 07:45,Bearish
01/08/2013 07:47,Bearish
01/08/2013 07:59,Neutral
01/08/2013 08:00,Bearish
01/08/2013 08:01,Neutral
01/08/2013 08:02,Neutral
01/08/2013 08:09,Bearish
01/08/2013 08:11,Bearish
01/08/2013 08:14,Bearish
01/08/2013 08:14,Neutral
01/08/2013 08:15,Bearish
01/08/2013 08:15,Neutral
01/08/2013 08:15,Neutral
01/08/2013 08:16,Neutral
01/08/2013 08:16,Bearish
01/08/2013 08:18,Neutral
01/08/2013 08:19,Bullish
01/08/2013 08:21,Bearish
01/08/2013 08:24,Bearish
01/08/2013 08:25,Bullish
01/08/2013 08:25,Neutral
01/08/2013 08:27,Bearish
01/08/2013 08:29,Bullish
01/08/2013 08:29,Bearish
01/08/2013 08:32,Neutral
01/08/2013 08:33,Neutral
01/08/2013 08:41,Neutral
01/08/2013 08:41,Bearish
01/08/2013 08:46,Neutral
01/08/2013 08:47,Neutral
01/08/2013 08:50,Neutral
01/08/2013 08:51,Bearish
01/08/2013 08:53,Bearish
01/08/2013 08:55,Neutral
01/08/2013 08:57,Neutral
01/08/2013 08:57,Neutral
01/08/2013 09:00,Bearish
01/08/2013 09:05,Neutral
01/08/2013 09:08,Neutral
01/08/2013 09:09,Bearish
01/08/2013 09:14,Bearish
01/08/2013 09:16,Neutral
01/08/2013 09:19,Neutral
01/08/2013 09:28,Neutral
01/08/2013 09:31,Neutral
01/08/2013 09:32,Bearish
01/08/2013 10:18,Neutral
01/08/2013 10:28,Neutral
01/08/2013 10:28,Bearish
01/08/2013 10:30,Neutral
01/08/2013 10:35,Neutral
01/08/2013 10:47,Bearish
01/08/2013 10:47,Bearish
01/08/2013 10:48,Bearish
01/08/2013 11:00,Bearish
01/08/2013 11:01,Bearish
01/08/2013 11:19,Bearish
01/08/2013 11:21,Neutral
01/08/2013 11:29,Bearish
01/08/2013 11:32,Bearish
01/08/2013 11:36,Bearish
01/08/2013 11:38,Neutral
01/08/2013 11:40,Bearish
01/08/2013 11:42,Bearish
01/08/2013 11:42,Bullish
01/08/2013 11:43,Bearish
01/08/2013 11:43,Bearish
01/08/2013 11:48,Bearish
01/08/2013 11:48,Bearish
01/08/2013 12:02,Neutral
01/08/2013 12:13,Neutral
01/08/2013 12:35,Neutral
01/08/2013 12:35,Bearish
01/08/2013 12:46,Neutral
01/08/2013 12:46,Neutral
01/08/2013 12:47,Neutral
01/08/2013 12:55,Neutral
01/08/2013 13:00,Bearish
01/08/2013 13:02,Neutral
01/08/2013 13:12,Neutral
01/08/2013 13:14,Neutral
01/08/2013 13:22,Bullish
01/08/2013 13:24,Bearish
01/08/2013 13:25,Neutral
01/08/2013 13:31,Neutral
01/08/2013 13:35,Neutral
01/08/2013 13:35,Bearish
01/08/2013 13:38,Neutral
01/08/2013 13:39,Neutral
01/08/2013 13:40,Neutral
